timestamp,experiment_id,project_name,duration,emissions,energy_consumed,country_name,country_iso_code,region,on_cloud,cloud_provider,cloud_region
2022-05-07T16:37:39,26c76283-d1b7-4331-90f0-f5b68dfa47b1,codecarbon,3.033566951751709,6.58849089358635e-08,1.5517523015502693e-07,France,FRA,auvergne-rhone-alpes,N,,
2022-05-07T16:38:31,7862d8e8-d53e-4046-bcfd-1b892a1236b9,codecarbon,16.898468494415283,6.946601921933264e-05,0.00016360962919151662,France,FRA,auvergne-rhone-alpes,N,,
